"term_id","termino","area","definicion_corta","definicion_tecnica","ejemplo","no_confundir_con","relaciones","nivel_confianza","fuentes","version","fecha_revision"
"PSY-00738","Prevención primaria","Psicología de la Salud","Acciones para evitar aparición de enfermedad","En psicología de la salud, acciones para evitar aparición de enfermedad. Relevante para prevención primaria en psicología de la salud.","Se aborda prevención primaria para mejorar la calidad de vida del paciente.","","","alto","Taylor (2021). Health Psychology.","2.0.0","2026-03-29"
"PSY-00739","Prevención secundaria","Psicología de la Salud","Detección precoz y tratamiento temprano","En psicología de la salud, detección precoz y tratamiento temprano. Relevante para prevención secundaria en psicología de la salud.","Se aborda prevención secundaria para mejorar la calidad de vida del paciente.","","","alto","Taylor (2021). Health Psychology.","2.0.0","2026-03-29"
"PSY-00740","Prevención terciaria","Psicología de la Salud","Reducir discapacidad en enfermedades establecidas","En psicología de la salud, reducir discapacidad en enfermedades establecidas. Relevante para prevención terciaria en psicología de la salud.","Se aborda prevención terciaria para mejorar la calidad de vida del paciente.","","","alto","Taylor (2021). Health Psychology.","2.0.0","2026-03-29"
"PSY-00741","Promoción de la salud","Psicología de la Salud","Capacitar personas para controlar su salud","En psicología de la salud, capacitar personas para controlar su salud. Relevante para promoción de la salud en psicología de la salud.","Se aborda promoción de la salud para mejorar la calidad de vida del paciente.","","","alto","Taylor (2021). Health Psychology.","2.0.0","2026-03-29"
"PSY-00742","Autoeficacia en salud","Psicología de la Salud","Confianza en ejecutar conductas de salud","En psicología de la salud, confianza en ejecutar conductas de salud. Relevante para autoeficacia en salud en psicología de la salud.","Se aborda autoeficacia en salud para mejorar la calidad de vida del paciente.","","","alto","Taylor (2021). Health Psychology.","2.0.0","2026-03-29"
"PSY-00743","Psicología hospitalaria","Psicología de la Salud","Psicología en contexto sanitario hospitalario","En psicología de la salud, psicología en contexto sanitario hospitalario. Relevante para psicología hospitalaria en psicología de la salud.","Se aborda psicología hospitalaria para mejorar la calidad de vida del paciente.","","","alto","Taylor (2021). Health Psychology.","2.0.0","2026-03-29"
"PSY-00744","Rehabilitación psicológica","Psicología de la Salud","Recuperar funcionamiento tras enfermedad o lesión","En psicología de la salud, recuperar funcionamiento tras enfermedad o lesión. Relevante para rehabilitación psicológica en psicología de la salud.","Se aborda rehabilitación psicológica para mejorar la calidad de vida del paciente.","","","alto","Taylor (2021). Health Psychology.","2.0.0","2026-03-29"
"PSY-00745","Tabaquismo","Psicología de la Salud","Adicción al tabaco con componentes múltiples","En psicología de la salud, adicción al tabaco con componentes múltiples. Relevante para tabaquismo en psicología de la salud.","Se aborda tabaquismo para mejorar la calidad de vida del paciente.","","","alto","Taylor (2021). Health Psychology.","2.0.0","2026-03-29"
"PSY-00746","Afrontamiento activo","Psicología de la Salud","Confrontar directamente el problema","En psicología de la salud, confrontar directamente el problema. Relevante para afrontamiento activo en psicología de la salud.","Se aborda afrontamiento activo para mejorar la calidad de vida del paciente.","","","alto","Taylor (2021). Health Psychology.","2.0.0","2026-03-29"
"PSY-00747","Higiene del sueño","Psicología de la Salud","Prácticas que favorecen sueño reparador","En psicología de la salud, prácticas que favorecen sueño reparador. Relevante para higiene del sueño en psicología de la salud.","Se aborda higiene del sueño para mejorar la calidad de vida del paciente.","","","alto","Taylor (2021). Health Psychology.","2.0.0","2026-03-29"
"PSY-00748","Psicocardiología","Psicología de la Salud","Factores psicológicos en enfermedades cardiovasculares","En psicología de la salud, factores psicológicos en enfermedades cardiovasculares. Relevante para psicocardiología en psicología de la salud.","Se aborda psicocardiología para mejorar la calidad de vida del paciente.","","","alto","Taylor (2021). Health Psychology.","2.0.0","2026-03-29"
"PSY-00749","Resiliencia ante enfermedad","Psicología de la Salud","Adaptarse positivamente ante diagnóstico","En psicología de la salud, adaptarse positivamente ante diagnóstico. Relevante para resiliencia ante enfermedad en psicología de la salud.","Se aborda resiliencia ante enfermedad para mejorar la calidad de vida del paciente.","","","alto","Taylor (2021). Health Psychology.","2.0.0","2026-03-29"
"PSY-00750","Antidepresivo ISRS","Psicofarmacología","Inhibidor selectivo de recaptación de serotonina","En psicofarmacología, inhibidor selectivo de recaptación de serotonina. Relevante para antidepresivo isrs en psicofarmacología.","Se considera antidepresivo isrs al ajustar el tratamiento farmacológico.","","","alto","Stahl (2021). Psychopharmacology.","2.0.0","2026-03-29"
"PSY-00751","Antidepresivo IRSN","Psicofarmacología","Inhibidor de recaptación de serotonina y noradrenalina","En psicofarmacología, inhibidor de recaptación de serotonina y noradrenalina. Relevante para antidepresivo irsn en psicofarmacología.","Se considera antidepresivo irsn al ajustar el tratamiento farmacológico.","","","alto","Stahl (2021). Psychopharmacology.","2.0.0","2026-03-29"
"PSY-00752","Antidepresivo tricíclico","Psicofarmacología","Bloquea recaptación de serotonina y noradrenalina","En psicofarmacología, bloquea recaptación de serotonina y noradrenalina. Relevante para antidepresivo tricíclico en psicofarmacología.","Se considera antidepresivo tricíclico al ajustar el tratamiento farmacológico.","","","alto","Stahl (2021). Psychopharmacology.","2.0.0","2026-03-29"
"PSY-00753","Antipsicótico atípico","Psicofarmacología","Segunda generación con menor riesgo extrapiramidal","En psicofarmacología, segunda generación con menor riesgo extrapiramidal. Relevante para antipsicótico atípico en psicofarmacología.","Se considera antipsicótico atípico al ajustar el tratamiento farmacológico.","","","alto","Stahl (2021). Psychopharmacology.","2.0.0","2026-03-29"
"PSY-00754","Antipsicótico típico","Psicofarmacología","Primera generación bloqueador de dopamina D2","En psicofarmacología, primera generación bloqueador de dopamina D2. Relevante para antipsicótico típico en psicofarmacología.","Se considera antipsicótico típico al ajustar el tratamiento farmacológico.","","","alto","Stahl (2021). Psychopharmacology.","2.0.0","2026-03-29"
"PSY-00755","Benzodiacepina","Psicofarmacología","Potenciador de GABA con efecto ansiolítico","En psicofarmacología, potenciador de GABA con efecto ansiolítico. Relevante para benzodiacepina en psicofarmacología.","Se considera benzodiacepina al ajustar el tratamiento farmacológico.","","","alto","Stahl (2021). Psychopharmacology.","2.0.0","2026-03-29"
"PSY-00756","Litio","Psicofarmacología","Estabilizador del ánimo de referencia en bipolar","En psicofarmacología, estabilizador del ánimo de referencia en bipolar. Relevante para litio en psicofarmacología.","Se considera litio al ajustar el tratamiento farmacológico.","","","alto","Stahl (2021). Psychopharmacology.","2.0.0","2026-03-29"
"PSY-00757","Ansiolítico","Psicofarmacología","Fármaco que reduce la ansiedad","En psicofarmacología, fármaco que reduce la ansiedad. Relevante para ansiolítico en psicofarmacología.","Se considera ansiolítico al ajustar el tratamiento farmacológico.","","","alto","Stahl (2021). Psychopharmacology.","2.0.0","2026-03-29"
"PSY-00758","Estabilizador del ánimo","Psicofarmacología","Reduce oscilaciones del humor en bipolar","En psicofarmacología, reduce oscilaciones del humor en bipolar. Relevante para estabilizador del ánimo en psicofarmacología.","Se considera estabilizador del ánimo al ajustar el tratamiento farmacológico.","","","alto","Stahl (2021). Psychopharmacology.","2.0.0","2026-03-29"
"PSY-00759","Metilfenidato","Psicofarmacología","Psicoestimulante para TDAH","En psicofarmacología, psicoestimulante para TDAH. Relevante para metilfenidato en psicofarmacología.","Se considera metilfenidato al ajustar el tratamiento farmacológico.","","","alto","Stahl (2021). Psychopharmacology.","2.0.0","2026-03-29"
"PSY-00760","Clozapina","Psicofarmacología","Antipsicótico de referencia en esquizofrenia resistente","En psicofarmacología, antipsicótico de referencia en esquizofrenia resistente. Relevante para clozapina en psicofarmacología.","Se considera clozapina al ajustar el tratamiento farmacológico.","","","alto","Stahl (2021). Psychopharmacology.","2.0.0","2026-03-29"
"PSY-00761","Farmacocinética","Psicofarmacología","Absorción, distribución, metabolismo y excreción","En psicofarmacología, absorción, distribución, metabolismo y excreción. Relevante para farmacocinética en psicofarmacología.","Se considera farmacocinética al ajustar el tratamiento farmacológico.","","","alto","Stahl (2021). Psychopharmacology.","2.0.0","2026-03-29"
"PSY-00762","Farmacodinámica","Psicofarmacología","Mecanismos de acción de fármacos","En psicofarmacología, mecanismos de acción de fármacos. Relevante para farmacodinámica en psicofarmacología.","Se considera farmacodinámica al ajustar el tratamiento farmacológico.","","","alto","Stahl (2021). Psychopharmacology.","2.0.0","2026-03-29"
